Account name,Customer ID,Campaign,Campaign type,Day,Currency code,Budget,Cost,Impr.,Clicks
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,06/10/2024,GBP,2,2.25,"9,348",44
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,06/10/2024,GBP,5,5.17,"24,338",145
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,06/10/2024,GBP,16.12,15.57,604,51
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,07/10/2024,GBP,5,7.06,106,11
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,07/10/2024,GBP,5,3.85,72,7
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,07/10/2024,GBP,2,2.07,"9,125",39
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,07/10/2024,GBP,2,2.2,"10,985",28
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,07/10/2024,GBP,2,1.93,"8,273",33
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,07/10/2024,GBP,2,2.12,"12,437",60
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,07/10/2024,GBP,2,2.04,"11,308",55
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,07/10/2024,GBP,5,5.31,"21,392",149
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,07/10/2024,GBP,16.12,19.99,837,61
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,08/10/2024,GBP,5,5.2,104,9
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,08/10/2024,GBP,5,5.46,79,6
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,08/10/2024,GBP,2,1.99,"12,212",51
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,08/10/2024,GBP,2,1.8,"13,106",32
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,08/10/2024,GBP,2,2.12,"11,888",29
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,08/10/2024,GBP,2,2.02,"10,509",62
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,08/10/2024,GBP,2,1.97,"7,615",54
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,08/10/2024,GBP,5,4.88,"19,550",143
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,08/10/2024,GBP,16.12,18.71,612,57
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,09/10/2024,GBP,5,5.73,88,11
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,09/10/2024,GBP,5,9.4,68,8
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,09/10/2024,GBP,2,1.85,"11,065",46
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,09/10/2024,GBP,2,2.16,"15,628",33
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,09/10/2024,GBP,2,2.07,"12,087",32
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,09/10/2024,GBP,2,1.98,"13,719",54
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,09/10/2024,GBP,2,1.79,"8,209",42
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,09/10/2024,GBP,5,4.81,"24,353",150
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,09/10/2024,GBP,16.12,9.91,470,31
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,10/10/2024,GBP,5,5.69,98,11
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,10/10/2024,GBP,5,6.73,40,7
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,10/10/2024,GBP,2,2.35,"11,635",49
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,10/10/2024,GBP,2,2.08,"15,333",37
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,10/10/2024,GBP,2,1.44,"3,876",23
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,10/10/2024,GBP,2,1.82,"9,506",51
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,10/10/2024,GBP,2,1.18,"8,423",24
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,10/10/2024,GBP,5,5.02,"15,088",148
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,10/10/2024,GBP,16.12,16.1,570,48
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,11/10/2024,GBP,5,3.38,77,8
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,11/10/2024,GBP,5,5.74,33,8
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,11/10/2024,GBP,2,1.98,"6,868",37
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,11/10/2024,GBP,2,1.91,"11,999",25
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,11/10/2024,GBP,2,1.96,"14,529",26
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,11/10/2024,GBP,2,2.08,"10,617",63
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,11/10/2024,GBP,2,3.08,"14,512",35
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,11/10/2024,GBP,5,5.57,"20,968",142
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,11/10/2024,GBP,16.12,21.33,554,59
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,12/10/2024,GBP,5,3.94,54,8
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,12/10/2024,GBP,5,4.46,62,5
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,12/10/2024,GBP,2,2.05,"9,169",39
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,12/10/2024,GBP,2,2.09,"11,482",26
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,12/10/2024,GBP,2,1.99,"11,574",36
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,12/10/2024,GBP,2,2.1,"12,649",50
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,12/10/2024,GBP,2,2.12,"9,900",40
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,12/10/2024,GBP,5,5.08,"19,850",145
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,12/10/2024,GBP,16.12,14.24,498,41
Cherry Godfrey Group,207-885-5773,[S] IOM - PLoans,Search,13/10/2024,GBP,5,3.53,57,9
Cherry Godfrey Group,207-885-5773,[S] Jsy - PLoans,Search,13/10/2024,GBP,5,5.43,32,9
Cherry Godfrey Group,207-885-5773,Guernsey LInsurance 2022,Display,13/10/2024,GBP,2,2.08,"8,809",28
Cherry Godfrey Group,207-885-5773,IOW Life Insurance,Display,13/10/2024,GBP,2,1.96,"18,176",23
Cherry Godfrey Group,207-885-5773,IOW Mortgages,Display,13/10/2024,GBP,2,2.01,"15,138",37
Cherry Godfrey Group,207-885-5773,Jersey LInsurance 2022,Display,13/10/2024,GBP,2,1.98,"10,743",61
Cherry Godfrey Group,207-885-5773,Mortgages Guernsey 2022,Display,13/10/2024,GBP,2,1.99,"13,660",45
Cherry Godfrey Group,207-885-5773,Mortgages Jersey 2022,Display,13/10/2024,GBP,5,4.75,"16,854",164
Promensil,513-166-8734,PCM - Search - Promensil - Consideration - 24-25,Search,13/10/2024,GBP,16.12,19.68,723,54
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,01/10/2024,GBP,36,22.5,315,46
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,01/10/2024,GBP,15.3,0,29,0
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,01/10/2024,GBP,21,16.81,79,16
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,01/10/2024,GBP,50,14.66,"3,459",26
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,02/10/2024,GBP,36,31.5,353,39
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,02/10/2024,GBP,15.3,2.96,44,5
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,02/10/2024,GBP,21,4.1,85,5
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,02/10/2024,GBP,50,9.6,"3,670",29
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,03/10/2024,GBP,36,30.94,367,49
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,03/10/2024,GBP,15.3,0,34,0
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,03/10/2024,GBP,21,2.3,79,4
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,03/10/2024,GBP,50,2.81,"3,201",11
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,04/10/2024,GBP,36,30.12,373,45
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,04/10/2024,GBP,15.3,0.45,40,1
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,04/10/2024,GBP,21,7.2,87,11
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,04/10/2024,GBP,50,1.64,"2,403",7
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,05/10/2024,GBP,36,30.95,350,44
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,05/10/2024,GBP,15.3,3.18,34,6
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,05/10/2024,GBP,21,10.21,76,10
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,05/10/2024,GBP,50,2.56,"2,020",8
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,06/10/2024,GBP,36,20.94,458,52
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,06/10/2024,GBP,15.3,1.99,41,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,06/10/2024,GBP,21,11.15,84,10
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,06/10/2024,GBP,50,3.48,"2,030",11
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,07/10/2024,GBP,36,33.83,497,56
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,07/10/2024,GBP,15.3,1.33,43,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,07/10/2024,GBP,21,17.38,125,15
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,07/10/2024,GBP,50,2.27,"1,551",8
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,08/10/2024,GBP,36,20.48,291,36
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,08/10/2024,GBP,15.3,5.43,37,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,08/10/2024,GBP,21,17.63,101,22
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,08/10/2024,GBP,50,4.03,"1,285",9
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,09/10/2024,GBP,36,19.13,237,36
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,09/10/2024,GBP,15.3,3.93,38,4
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,09/10/2024,GBP,21,9.18,80,10
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,09/10/2024,GBP,50,3.42,"1,016",9
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,10/10/2024,GBP,36,19.91,223,39
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,10/10/2024,GBP,15.3,1.41,22,2
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,10/10/2024,GBP,21,2.84,56,3
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,10/10/2024,GBP,50,0.9,"1,142",3
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,11/10/2024,GBP,36,16.28,189,28
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,11/10/2024,GBP,15.3,2.29,29,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,11/10/2024,GBP,21,4.64,51,7
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,11/10/2024,GBP,50,4.18,"1,136",10
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,12/10/2024,GBP,36,15.1,199,28
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,12/10/2024,GBP,15.3,2.58,29,5
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,12/10/2024,GBP,21,9.77,61,8
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,12/10/2024,GBP,50,2,"1,492",5
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,13/10/2024,GBP,36,15.13,204,26
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,13/10/2024,GBP,15.3,2.38,41,5
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,13/10/2024,GBP,21,9.53,68,12
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,13/10/2024,GBP,50,9.21,"1,973",14
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,01/10/2024,GBP,32.25,32.38,"1,839",89
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,01/10/2024,GBP,41.93,43.54,855,58
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,01/10/2024,GBP,80.64,78.73,"22,458",82
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,02/10/2024,GBP,32.25,32.09,"1,685",112
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,02/10/2024,GBP,41.93,41.9,743,57
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,02/10/2024,GBP,80.64,83,"22,643",95
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,03/10/2024,GBP,32.25,27.46,"1,020",87
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,03/10/2024,GBP,41.93,36.66,772,49
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,03/10/2024,GBP,80.64,82.76,"22,291",83
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,04/10/2024,GBP,32.25,29.35,"1,200",114
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,04/10/2024,GBP,41.93,33.61,638,44
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,04/10/2024,GBP,80.64,82.81,"22,525",80
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,05/10/2024,GBP,32.25,37.64,"1,670",144
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,05/10/2024,GBP,41.93,57.9,767,64
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,05/10/2024,GBP,80.64,82.42,"28,421",67
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,06/10/2024,GBP,32.25,31.41,"1,182",127
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,06/10/2024,GBP,41.93,44.27,741,53
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,06/10/2024,GBP,80.64,81.86,"26,224",82
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,07/10/2024,GBP,32.25,37.04,"1,582",114
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,07/10/2024,GBP,41.93,45.65,782,57
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,07/10/2024,GBP,80.64,81.84,"28,380",57
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,08/10/2024,GBP,32.25,32.34,"1,316",119
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,08/10/2024,GBP,41.93,44.46,785,56
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,08/10/2024,GBP,80.64,82.58,"27,122",68
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,09/10/2024,GBP,32.25,29.81,"1,533",125
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,09/10/2024,GBP,41.93,42.37,718,55
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,09/10/2024,GBP,80.64,81.63,"23,023",65
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,10/10/2024,GBP,32.25,33.19,"6,041",133
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,10/10/2024,GBP,41.93,42.2,782,53
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,10/10/2024,GBP,80.64,81.61,"19,845",63
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,11/10/2024,GBP,32.25,34.06,"30,904",180
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,11/10/2024,GBP,41.93,38.74,701,48
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,11/10/2024,GBP,80.64,81.34,"21,090",45
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,12/10/2024,GBP,32.25,33.99,"23,895",373
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,12/10/2024,GBP,41.93,34.46,740,42
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,12/10/2024,GBP,80.64,81.27,"22,010",72
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,13/10/2024,GBP,32.25,33.41,"8,440",624
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,13/10/2024,GBP,41.93,37.14,909,46
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,13/10/2024,GBP,80.64,81.09,"20,087",86
