Account name,Customer ID,Campaign,Campaign type,Day,Currency code,Budget,Cost,Impr.,Clicks
Bioglan,784-415-3148,_bgl_bb_uk_search_cpc_traffic_aug_2024_,Search,25/09/2024,GBP,40,38.66,"1,139",101
Bioglan,784-415-3148,_bgl_bb_uk_video_cpm_traffic_aug_2024_,Video,25/09/2024,GBP,26.66,25.91,"7,073",12
Bioglan,784-415-3148,_bgl_collagen_uk_display_cpc_traffic_aug_2024_,Display,25/09/2024,GBP,43.33,41.08,"116,547",503
Bioglan,784-415-3148,_bgl_collagen_uk_search_cpc_traffic_aug_2024_,Search,25/09/2024,GBP,50,59.94,"1,654",152
Bioglan,784-415-3148,_bgl_collagen_uk_video_cpm_traffic_aug_2024_,Video,25/09/2024,GBP,40,38.83,"6,660",8
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,25/09/2024,GBP,27.58,24.04,"5,687",185
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,25/09/2024,GBP,34.48,32.91,824,124
Sambucol,521-119-4345,_sambucol_b2s_category_uk_search_cpc_traffic_aug_2024_,Search,25/09/2024,GBP,26,17.52,631,63
Sambucol,521-119-4345,_sambucol_b2s_category_uk_video_cpm_traffic_aug_2024_,Video,25/09/2024,GBP,26,25.75,"11,044",29
Skin Doctors - PCM,393-022-8800,NEW: PCM- VA+CC - 2024-25,Display,25/09/2024,GBP,22,20.28,"21,733",232
Skin Doctors - PCM,393-022-8800,PCM_Depilatories_24-25,Display,25/09/2024,GBP,30,27.66,"23,317",233
Bioglan,784-415-3148,_bgl_bb_uk_display_cpc_traffic_aug_2024_,Display,26/09/2024,GBP,20,18.03,"39,036",160
Bioglan,784-415-3148,_bgl_bb_uk_search_cpc_traffic_aug_2024_,Search,26/09/2024,GBP,40,42.17,943,106
Bioglan,784-415-3148,_bgl_bb_uk_video_cpm_traffic_aug_2024_,Video,26/09/2024,GBP,26.66,25.77,"6,829",15
Bioglan,784-415-3148,_bgl_collagen_uk_display_cpc_traffic_aug_2024_,Display,26/09/2024,GBP,43.33,39.68,"143,290",514
Bioglan,784-415-3148,_bgl_collagen_uk_search_cpc_traffic_aug_2024_,Search,26/09/2024,GBP,50,48.82,"1,345",134
Bioglan,784-415-3148,_bgl_collagen_uk_video_cpm_traffic_aug_2024_,Video,26/09/2024,GBP,40,38.39,"6,432",15
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,26/09/2024,GBP,27.58,23.6,"6,616",173
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,26/09/2024,GBP,34.48,21.37,695,81
Sambucol,521-119-4345,_sambucol_b2s_category_uk_search_cpc_traffic_aug_2024_,Search,26/09/2024,GBP,26,21.52,643,79
Sambucol,521-119-4345,_sambucol_b2s_category_uk_video_cpm_traffic_aug_2024_,Video,26/09/2024,GBP,26,25.41,"12,309",13
Skin Doctors - PCM,393-022-8800,NEW: PCM- VA+CC - 2024-25,Display,26/09/2024,GBP,22,21.44,"9,813",155
Skin Doctors - PCM,393-022-8800,PCM_Depilatories_24-25,Display,26/09/2024,GBP,30,27.43,"26,132",208
Bioglan,784-415-3148,_bgl_bb_uk_display_cpc_traffic_aug_2024_,Display,27/09/2024,GBP,20,18.49,"19,821",162
Bioglan,784-415-3148,_bgl_bb_uk_search_cpc_traffic_aug_2024_,Search,27/09/2024,GBP,40,35.16,805,92
Bioglan,784-415-3148,_bgl_bb_uk_video_cpm_traffic_aug_2024_,Video,27/09/2024,GBP,26.66,25.95,"6,519",9
Bioglan,784-415-3148,_bgl_collagen_uk_display_cpc_traffic_aug_2024_,Display,27/09/2024,GBP,43.33,40.62,"138,468",503
Bioglan,784-415-3148,_bgl_collagen_uk_search_cpc_traffic_aug_2024_,Search,27/09/2024,GBP,50,45.28,"1,232",131
Bioglan,784-415-3148,_bgl_collagen_uk_video_cpm_traffic_aug_2024_,Video,27/09/2024,GBP,40,38.27,"6,318",9
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,27/09/2024,GBP,27.58,27.14,"10,362",317
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,27/09/2024,GBP,34.48,28.53,867,101
Sambucol,521-119-4345,_sambucol_b2s_category_uk_search_cpc_traffic_aug_2024_,Search,27/09/2024,GBP,26,30.24,"1,042",81
Sambucol,521-119-4345,_sambucol_b2s_category_uk_video_cpm_traffic_aug_2024_,Video,27/09/2024,GBP,26,25.18,"12,826",16
Skin Doctors - PCM,393-022-8800,NEW: PCM- VA+CC - 2024-25,Display,27/09/2024,GBP,22,20.83,"12,335",154
Skin Doctors - PCM,393-022-8800,PCM_Depilatories_24-25,Display,27/09/2024,GBP,30,26.54,"15,823",215
Bioglan,784-415-3148,_bgl_bb_uk_display_cpc_traffic_aug_2024_,Display,28/09/2024,GBP,20,18.87,"17,238",141
Bioglan,784-415-3148,_bgl_bb_uk_search_cpc_traffic_aug_2024_,Search,28/09/2024,GBP,40,34.38,934,88
Bioglan,784-415-3148,_bgl_bb_uk_video_cpm_traffic_aug_2024_,Video,28/09/2024,GBP,26.66,25,"6,538",12
Bioglan,784-415-3148,_bgl_collagen_uk_display_cpc_traffic_aug_2024_,Display,28/09/2024,GBP,43.33,40.11,"107,659",584
Bioglan,784-415-3148,_bgl_collagen_uk_search_cpc_traffic_aug_2024_,Search,28/09/2024,GBP,50,54.05,"1,343",152
Bioglan,784-415-3148,_bgl_collagen_uk_video_cpm_traffic_aug_2024_,Video,28/09/2024,GBP,40,37.42,"6,425",11
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,28/09/2024,GBP,27.58,26.95,"16,887",302
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,28/09/2024,GBP,34.48,43.36,"1,037",140
Sambucol,521-119-4345,_sambucol_b2s_category_uk_search_cpc_traffic_aug_2024_,Search,28/09/2024,GBP,26,25.33,876,81
Sambucol,521-119-4345,_sambucol_b2s_category_uk_video_cpm_traffic_aug_2024_,Video,28/09/2024,GBP,26,24.7,"12,334",16
Skin Doctors - PCM,393-022-8800,NEW: PCM- VA+CC - 2024-25,Display,28/09/2024,GBP,22,21.32,"13,262",194
Skin Doctors - PCM,393-022-8800,PCM_Depilatories_24-25,Display,28/09/2024,GBP,30,29.01,"20,569",277
Bioglan,784-415-3148,_bgl_bb_uk_display_cpc_traffic_aug_2024_,Display,29/09/2024,GBP,20,19.15,"15,989",159
Bioglan,784-415-3148,_bgl_bb_uk_search_cpc_traffic_aug_2024_,Search,29/09/2024,GBP,40,44.43,"1,036",109
Bioglan,784-415-3148,_bgl_bb_uk_video_cpm_traffic_aug_2024_,Video,29/09/2024,GBP,26.66,24.42,"6,540",2
Bioglan,784-415-3148,_bgl_collagen_uk_display_cpc_traffic_aug_2024_,Display,29/09/2024,GBP,43.33,40.48,"67,128",303
Bioglan,784-415-3148,_bgl_collagen_uk_search_cpc_traffic_aug_2024_,Search,29/09/2024,GBP,50,48.59,"1,256",135
Bioglan,784-415-3148,_bgl_collagen_uk_video_cpm_traffic_aug_2024_,Video,29/09/2024,GBP,40,36.58,"6,439",10
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,29/09/2024,GBP,27.58,26.86,"10,864",250
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,29/09/2024,GBP,34.48,38.02,956,132
Sambucol,521-119-4345,_sambucol_b2s_category_uk_search_cpc_traffic_aug_2024_,Search,29/09/2024,GBP,26,24.71,620,75
Sambucol,521-119-4345,_sambucol_b2s_category_uk_video_cpm_traffic_aug_2024_,Video,29/09/2024,GBP,26,24.19,"12,742",24
Skin Doctors - PCM,393-022-8800,NEW: PCM- VA+CC - 2024-25,Display,29/09/2024,GBP,22,21.27,"8,639",179
Skin Doctors - PCM,393-022-8800,PCM_Depilatories_24-25,Display,29/09/2024,GBP,30,30.37,"14,538",265
