Account name,Customer ID,Campaign,Campaign type,Day,Currency code,Budget,Cost,Impr.,Clicks
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,17/10/2024,GBP,10.9,7,73,2
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,17/10/2024,GBP,7.27,9.63,49,4
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,17/10/2024,GBP,8.21,8.71,58,5
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,17/10/2024,GBP,12.32,10.6,56,5
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,17/10/2024,USD,322.58,15.56,39,23
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,18/10/2024,GBP,10.9,10.45,70,4
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,18/10/2024,GBP,7.27,3.77,48,3
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,18/10/2024,GBP,10.9,14.75,65,3
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,18/10/2024,GBP,7.27,11.18,59,3
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,18/10/2024,GBP,8.21,7.28,15,3
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,18/10/2024,GBP,12.32,8.76,64,3
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,18/10/2024,USD,322.58,28.42,45,28
New Theatre Royal (Trustees) Portsmouth,822-049-1529,The Very Hungry Caterpillar 2024,Search,18/10/2024,USD,300,0,1,0
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,19/10/2024,GBP,10.9,6.44,51,3
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,19/10/2024,GBP,7.27,1.94,22,1
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,19/10/2024,GBP,10.9,7.75,41,4
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,19/10/2024,GBP,7.27,0,30,0
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,19/10/2024,GBP,8.21,6.03,32,5
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,19/10/2024,GBP,12.32,3.68,40,2
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,19/10/2024,USD,322.58,18.17,34,24
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,20/10/2024,GBP,10.9,3.9,58,1
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,20/10/2024,GBP,7.27,0,12,0
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,20/10/2024,GBP,10.9,8.83,41,3
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,20/10/2024,GBP,7.27,7.53,49,2
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,20/10/2024,GBP,8.21,2.04,27,3
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,20/10/2024,GBP,12.32,7.4,39,2
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,20/10/2024,USD,322.58,18.36,39,23
