Account name,Customer ID,Campaign,Campaign type,Day,Currency code,Budget,Cost,Impr.,Clicks
Skin Doctors - PCM,393-022-8800,_pcm_instants_uk_display_cpc_traffic_oct_2024_,Display,23/10/2024,GBP,24.28,23.99,"26,065",189
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,23/10/2024,GBP,17.74,17.23,"79,492",266
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,24/10/2024,GBP,25.8,32.06,"96,555",411
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,24/10/2024,GBP,32.25,27.26,751,102
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,24/10/2024,GBP,48.38,46.46,"12,402",22
Skin Doctors - PCM,393-022-8800,_pcm_instants_uk_display_cpc_traffic_oct_2024_,Display,24/10/2024,GBP,24.28,24.4,"23,527",186
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,24/10/2024,GBP,17.74,18.41,"83,605",384
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,25/10/2024,GBP,25.8,28.18,"134,275",420
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,25/10/2024,GBP,32.25,29.3,664,104
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,25/10/2024,GBP,48.38,46.17,"13,196",24
Skin Doctors - PCM,393-022-8800,_pcm_instants_uk_display_cpc_traffic_oct_2024_,Display,25/10/2024,GBP,24.28,24.26,"25,432",191
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,25/10/2024,GBP,17.74,17.69,"92,572",424
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,26/10/2024,GBP,25.8,24.69,"50,059",370
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,26/10/2024,GBP,32.25,28.61,656,104
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,26/10/2024,GBP,48.38,45.77,"13,438",30
Skin Doctors - PCM,393-022-8800,_pcm_instants_uk_display_cpc_traffic_oct_2024_,Display,26/10/2024,GBP,24.28,26.14,"20,769",222
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,26/10/2024,GBP,17.74,16.88,"69,324",259
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,27/10/2024,GBP,25.8,25.34,"39,103",347
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,27/10/2024,GBP,32.25,30.89,614,111
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,27/10/2024,GBP,48.38,45.42,"15,253",32
Skin Doctors - PCM,393-022-8800,_pcm_instants_uk_display_cpc_traffic_oct_2024_,Display,27/10/2024,GBP,24.28,24.68,"25,166",226
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,27/10/2024,GBP,17.74,16.82,"113,239",506
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,21/10/2024,GBP,56,15.2,214,32
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,21/10/2024,GBP,15.3,1.07,32,2
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,21/10/2024,GBP,21,2.19,48,4
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,21/10/2024,GBP,50,20.81,"7,286",51
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,22/10/2024,GBP,56,13.84,158,27
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,22/10/2024,GBP,15.3,1.55,39,3
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,22/10/2024,GBP,21,3.94,58,8
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,22/10/2024,GBP,50,19.89,"7,283",47
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,23/10/2024,GBP,56,16.4,221,33
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,23/10/2024,GBP,15.3,7.15,45,7
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,23/10/2024,GBP,21,6.89,56,9
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,23/10/2024,GBP,50,35.73,"7,062",63
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,24/10/2024,GBP,56,16.6,236,33
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,24/10/2024,GBP,15.3,0.31,23,1
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,24/10/2024,GBP,21,5.64,52,10
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,24/10/2024,GBP,50,19.84,"7,516",43
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,25/10/2024,GBP,56,29.28,258,36
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,25/10/2024,GBP,15.3,2.01,25,2
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,25/10/2024,GBP,21,15.37,62,10
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,25/10/2024,GBP,50,18.04,"7,617",39
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,26/10/2024,GBP,56,20.82,184,29
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,26/10/2024,GBP,15.3,1.36,27,2
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,26/10/2024,GBP,21,8.4,55,9
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,26/10/2024,GBP,50,26.21,"6,863",52
BSSAA Limited,265-723-1290,PCM - Search - General Brand,Search,27/10/2024,GBP,56,16.01,191,32
BSSAA Limited,265-723-1290,PCM - Search - General Product,Search,27/10/2024,GBP,15.3,1.64,29,2
BSSAA Limited,265-723-1290,PCM - Search - Oral Solutions,Search,27/10/2024,GBP,21,8.22,45,8
BSSAA Limited,265-723-1290,Shopping - 2024-09-20,Shopping,27/10/2024,GBP,50,21.9,"7,576",59
Lynwood,901-619-3253,PCM - Search - Lynwood Rentals - Brand,Search,21/10/2024,GBP,22.63,46.88,151,12
Lynwood,901-619-3253,PCM - Search - Lynwood Rentals - Brand,Search,22/10/2024,GBP,22.63,30.36,230,17
Lynwood,901-619-3253,PCM - Search - Lynwood Rentals - Brand,Search,23/10/2024,GBP,22.63,32.01,160,14
Lynwood,901-619-3253,PCM - Search - Lynwood Rentals - Brand,Search,24/10/2024,GBP,22.63,20.6,162,7
Lynwood,901-619-3253,PCM - Search - Lynwood Rentals - Brand,Search,25/10/2024,GBP,22.63,21.83,139,12
Lynwood,901-619-3253,PCM - Search - Lynwood Rentals - Brand,Search,26/10/2024,GBP,22.63,23.56,54,10
Lynwood,901-619-3253,PCM - Search - Lynwood Rentals - Brand,Search,27/10/2024,GBP,22.63,1.2,19,3
