Account name,Customer ID,Campaign,Campaign type,Day,Currency code,Budget,Cost,Impr.,Clicks
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,30/10/2024,GBP,7.27,7.17,46,2
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,30/10/2024,GBP,10.9,9.55,69,2
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,30/10/2024,GBP,7.27,6.23,22,3
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,30/10/2024,GBP,8.21,3.98,96,3
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,30/10/2024,GBP,12.32,6.2,105,2
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,30/10/2024,USD,322.58,22.29,48,25
New Theatre Royal (Trustees) Portsmouth,822-049-1529,The Very Hungry Caterpillar 2024,Search,30/10/2024,USD,300,0,3,0
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,31/10/2024,GBP,10.9,9.51,68,3
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,31/10/2024,GBP,7.27,7.68,12,2
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,31/10/2024,GBP,10.9,7.34,29,3
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,31/10/2024,GBP,7.27,3.5,48,2
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,31/10/2024,GBP,8.21,7.92,56,4
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,31/10/2024,GBP,12.32,4.58,65,2
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,31/10/2024,USD,322.58,25.7,50,27
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand - 35-54,Search,01/11/2024,GBP,10.9,0,17,0
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Brand 55+,Search,01/11/2024,GBP,7.27,2.81,24,1
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category - 35-54,Search,01/11/2024,GBP,10.9,4.58,9,1
BEN Care PCM,999-236-7205,PCM - Search - Lynwood Care Home - Category 55+,Search,01/11/2024,GBP,7.27,0,11,0
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Brand,Search,01/11/2024,GBP,8.21,3.95,14,2
BEN Care PCM,999-236-7205,PCM - Search - Town Thorns Care Home - Category,Search,01/11/2024,GBP,12.32,0,9,0
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,01/11/2024,USD,322.58,21.6,60,34
New Theatre Royal (Trustees) Portsmouth,822-049-1529,The Very Hungry Caterpillar 2024,Search,01/11/2024,USD,300,0,1,0
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,02/11/2024,USD,322.58,19.27,56,32
New Theatre Royal (Trustees) Portsmouth,822-049-1529,The Very Hungry Caterpillar 2024,Search,02/11/2024,USD,300,0,0,0
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,03/11/2024,USD,322.58,19.78,56,31
New Theatre Royal (Trustees) Portsmouth,822-049-1529,The Very Hungry Caterpillar 2024,Search,03/11/2024,USD,300,0,1,0
New Theatre Royal (Trustees) Portsmouth,822-049-1529,Brand Search,Search,04/11/2024,USD,322.58,25.52,64,35
New Theatre Royal (Trustees) Portsmouth,822-049-1529,The Very Hungry Caterpillar 2024,Search,04/11/2024,USD,300,0,0,0
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,01/10/2024,GBP,32.25,32.38,"1,839",89
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,01/10/2024,GBP,41.93,43.54,855,58
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,01/10/2024,GBP,80.64,78.73,"22,457",82
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,02/10/2024,GBP,32.25,32.09,"1,684",112
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,02/10/2024,GBP,41.93,41.9,743,57
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,02/10/2024,GBP,80.64,82.99,"22,638",95
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,03/10/2024,GBP,32.25,27.46,"1,020",87
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,03/10/2024,GBP,41.93,36.66,772,49
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,03/10/2024,GBP,80.64,82.76,"22,289",83
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,04/10/2024,GBP,32.25,29.35,"1,200",114
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,04/10/2024,GBP,41.93,33.61,638,44
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,04/10/2024,GBP,80.64,82.81,"22,524",80
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,05/10/2024,GBP,32.25,37.64,"1,670",144
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,05/10/2024,GBP,41.93,57.9,767,64
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,05/10/2024,GBP,80.64,82.42,"28,419",67
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,06/10/2024,GBP,32.25,31.41,"1,182",127
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,06/10/2024,GBP,41.93,44.27,741,53
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,06/10/2024,GBP,80.64,81.83,"26,216",82
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,07/10/2024,GBP,32.25,36.8,"1,581",113
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,07/10/2024,GBP,41.93,45.65,782,57
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,07/10/2024,GBP,80.64,81.84,"28,380",57
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,08/10/2024,GBP,32.25,32.34,"1,316",119
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,08/10/2024,GBP,41.93,44.46,785,56
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,08/10/2024,GBP,80.64,82.58,"27,122",68
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,09/10/2024,GBP,32.25,28.32,"1,533",118
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,09/10/2024,GBP,41.93,42.37,718,55
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,09/10/2024,GBP,80.64,81.63,"23,022",65
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,10/10/2024,GBP,32.25,31.88,"6,037",126
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,10/10/2024,GBP,41.93,42.2,782,53
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,10/10/2024,GBP,80.64,81.61,"19,845",63
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,11/10/2024,GBP,32.25,33.73,"30,874",178
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,11/10/2024,GBP,41.93,38.74,701,48
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,11/10/2024,GBP,80.64,81.33,"21,085",45
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,12/10/2024,GBP,32.25,33.44,"23,866",368
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,12/10/2024,GBP,41.93,34.46,740,42
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,12/10/2024,GBP,80.64,81.25,"22,001",72
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,13/10/2024,GBP,32.25,32.35,"8,423",605
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,13/10/2024,GBP,41.93,37.14,909,46
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,13/10/2024,GBP,80.64,81.05,"20,076",86
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,14/10/2024,GBP,32.25,32.32,"10,310",562
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,14/10/2024,GBP,41.93,55.54,862,58
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,14/10/2024,GBP,80.64,80.5,"29,105",65
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,15/10/2024,GBP,32.25,31.82,"8,365",557
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,15/10/2024,GBP,41.93,45.76,699,47
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,15/10/2024,GBP,80.64,80.87,"30,360",59
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,16/10/2024,GBP,32.25,32.19,"7,845",560
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,16/10/2024,GBP,41.93,42.65,671,50
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,16/10/2024,GBP,80.64,80.02,"25,677",72
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,17/10/2024,GBP,32.25,30.37,"8,257",520
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,17/10/2024,GBP,41.93,43.93,800,50
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,17/10/2024,GBP,80.64,79.95,"23,758",70
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,18/10/2024,GBP,32.25,32.2,"12,616",526
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,18/10/2024,GBP,41.93,40.31,555,50
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,18/10/2024,GBP,80.64,80.11,"23,016",74
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,19/10/2024,GBP,32.25,33.14,"9,966",553
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,19/10/2024,GBP,41.93,33.49,678,41
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,19/10/2024,GBP,80.64,79.58,"27,542",64
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,20/10/2024,GBP,32.25,32.52,"11,177",580
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,20/10/2024,GBP,41.93,40.67,646,54
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,20/10/2024,GBP,80.64,79.14,"28,976",79
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,21/10/2024,GBP,32.25,30.8,"9,837",449
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,21/10/2024,GBP,41.93,32.88,625,46
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,21/10/2024,GBP,80.64,78.15,"30,317",78
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,22/10/2024,GBP,32.25,27.05,"6,277",440
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,22/10/2024,GBP,41.93,36.86,724,49
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,22/10/2024,GBP,80.64,78.53,"29,112",75
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,23/10/2024,GBP,32.25,26.55,"7,651",408
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,23/10/2024,GBP,41.93,41.93,736,54
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,23/10/2024,GBP,80.64,77.9,"27,110",86
Haliborange - PCM,910-547-9147,_haliborange_halibaby_new_baby_show_display_cpc_traffic_oct_2024_,Display,24/10/2024,GBP,300,237.85,"27,799",213
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,24/10/2024,GBP,32.25,29.82,"6,411",449
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,24/10/2024,GBP,41.93,50.53,801,50
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,24/10/2024,GBP,80.64,77.42,"26,075",94
Haliborange - PCM,910-547-9147,_haliborange_halibaby_new_baby_show_display_cpc_traffic_oct_2024_,Display,25/10/2024,GBP,300,361.38,"45,377",269
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,25/10/2024,GBP,32.25,31.44,"8,204",449
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,25/10/2024,GBP,41.93,37.62,642,43
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,25/10/2024,GBP,80.64,77.35,"24,993",65
Haliborange - PCM,910-547-9147,_haliborange_halibaby_new_baby_show_display_cpc_traffic_oct_2024_,Display,26/10/2024,GBP,300,297.71,"68,116",577
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,26/10/2024,GBP,32.25,34.53,"10,587",613
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,26/10/2024,GBP,41.93,42.09,708,51
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,26/10/2024,GBP,80.64,76.26,"21,859",81
Haliborange - PCM,910-547-9147,_haliborange_halibaby_new_baby_show_display_cpc_traffic_oct_2024_,Display,27/10/2024,GBP,300,291.12,"54,205",618
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,27/10/2024,GBP,32.25,33.92,"9,545",632
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,27/10/2024,GBP,41.93,36.73,799,48
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,27/10/2024,GBP,80.64,75.45,"26,116",62
Haliborange - PCM,910-547-9147,_haliborange_halibaby_new_baby_show_display_cpc_traffic_oct_2024_,Display,28/10/2024,GBP,300,276.61,"42,107",541
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,28/10/2024,GBP,32.25,33.78,"8,056",624
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,28/10/2024,GBP,41.93,40.72,758,52
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,28/10/2024,GBP,80.64,73.45,"22,041",58
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,29/10/2024,GBP,32.25,32.37,"13,897",514
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,29/10/2024,GBP,41.93,37.96,751,51
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,29/10/2024,GBP,80.64,74.46,"23,254",62
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,30/10/2024,GBP,32.25,30.74,"16,065",487
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,30/10/2024,GBP,41.93,38.05,778,49
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,30/10/2024,GBP,80.64,71.48,"22,955",55
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,31/10/2024,GBP,32.25,12.9,"11,591",217
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,31/10/2024,GBP,41.93,29.41,609,41
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,31/10/2024,GBP,80.64,67.99,"22,451",61
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,01/11/2024,GBP,32.25,33.95,"27,743",350
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,01/11/2024,GBP,41.93,23.84,632,33
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,01/11/2024,GBP,80.64,81.97,"35,310",78
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,02/11/2024,GBP,32.25,35.76,"26,638",422
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,02/11/2024,GBP,41.93,58.35,835,59
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,02/11/2024,GBP,80.64,85.41,"28,777",74
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,03/11/2024,GBP,32.25,36.13,"38,432",383
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,03/11/2024,GBP,41.93,49.17,748,59
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,03/11/2024,GBP,80.64,85.07,"25,881",65
Haliborange - PCM,910-547-9147,_haliborange_halibaby_uk_display_cpc_traffic_sep_2024_,Display,04/11/2024,GBP,32.25,37.29,"24,595",342
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_search_cpc_traffic_sep_2024_,Search,04/11/2024,GBP,41.93,48.13,841,66
Haliborange - PCM,910-547-9147,_haliborange_one4me4U_uk_video_cpm_traffic_sep_2024_,Video,04/11/2024,GBP,80.64,84.94,"28,167",69
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,01/10/2024,GBP,25.8,28.17,"3,780",232
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,01/10/2024,GBP,32.25,30.78,883,107
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,02/10/2024,GBP,25.8,24.82,"4,323",472
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,02/10/2024,GBP,32.25,34.34,796,118
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,02/10/2024,GBP,48.38,45.48,"6,324",12
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,03/10/2024,GBP,25.8,24.99,"5,263",464
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,03/10/2024,GBP,32.25,32.37,730,113
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,03/10/2024,GBP,48.38,96.58,"18,832",31
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,04/10/2024,GBP,25.8,25.51,"5,050",448
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,04/10/2024,GBP,32.25,25.36,631,86
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,04/10/2024,GBP,48.38,53.97,"12,139",15
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,04/10/2024,GBP,18.33,36.16,"150,670",828
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,05/10/2024,GBP,25.8,24.57,"5,479",349
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,05/10/2024,GBP,32.25,40.42,828,138
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,05/10/2024,GBP,48.38,49.55,"11,274",10
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,05/10/2024,GBP,18.33,36,"148,273",674
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,06/10/2024,GBP,25.8,26.45,"8,060",326
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,06/10/2024,GBP,32.25,35.58,804,118
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,06/10/2024,GBP,48.38,49.32,"11,558",21
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,06/10/2024,GBP,18.33,36.21,"151,473",650
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,07/10/2024,GBP,25.8,25.27,"6,672",438
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,07/10/2024,GBP,32.25,32.71,732,107
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,07/10/2024,GBP,48.38,49.44,"11,093",17
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,07/10/2024,GBP,18.33,20.7,"58,013",263
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,08/10/2024,GBP,25.8,25.47,"7,122",504
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,08/10/2024,GBP,32.25,10.87,338,39
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,08/10/2024,GBP,48.38,49.22,"11,242",16
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,08/10/2024,GBP,18.33,17.29,"78,384",290
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,09/10/2024,GBP,25.8,23.71,"5,880",525
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,09/10/2024,GBP,32.25,15.66,387,51
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,09/10/2024,GBP,48.38,49.12,"10,976",16
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,09/10/2024,GBP,18.33,18.55,"104,983",364
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,10/10/2024,GBP,25.8,21.92,"5,091",309
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,10/10/2024,GBP,32.25,64.87,"1,157",156
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,10/10/2024,GBP,48.38,52.9,"12,410",11
Skin Doctors - PCM,393-022-8800,_pcm_instants_uk_display_cpc_traffic_oct_2024_,Display,10/10/2024,GBP,16.66,0,104,0
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,10/10/2024,GBP,18.33,17.18,"73,004",341
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,11/10/2024,GBP,25.8,24.93,"6,259",267
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,11/10/2024,GBP,32.25,32.42,725,105
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,11/10/2024,GBP,48.38,46.58,"11,988",18
Skin Doctors - PCM,393-022-8800,_pcm_instants_uk_display_cpc_traffic_oct_2024_,Display,11/10/2024,GBP,16.66,4.4,"1,182",5
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,11/10/2024,GBP,18.33,18.2,"126,122",436
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,12/10/2024,GBP,25.8,30.06,"10,458",332
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,12/10/2024,GBP,32.25,26.05,672,92
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_video_cpm_traffic_oct_2024_,Video,12/10/2024,GBP,48.38,47.03,"12,166",15
Skin Doctors - PCM,393-022-8800,_pcm_radiance_renew_uk_display_cpc_traffic_oct_2024_,Display,12/10/2024,GBP,18.33,18.34,"81,265",390
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_display_cpc_traffic_sep_2024_,Display,13/10/2024,GBP,25.8,23.67,"5,554",494
Bioglan,784-415-3148,_pcm_bgl_vg_sk_uk_search_cpc_traffic_sep_2024_,Search,13/10/2024,GBP,32.25,41.48,852,139
